VehOdo,MMRAcquisitionAuctionAveragePrice,Make,WarrantyCost,IsBadBuy
66630,7574,CHRYSLER,1118,0
75912,7574,CHRYSLER,1272,0
74540,4516,FORD,920,0
68002,7645,PONTIAC,1703,0
87432,7901,CHEVROLET,2152,0
86154,10671,MERCURY,853,0
70718,8637,BUICK,3667,0
52927,8868,CHRYSLER,920,1
89447,7177,CHEVROLET,2152,1
53176,8713,CHRYSLER,920,0
83412,5124,CHRYSLER,1373,0
89719,6906,CHEVROLET,2152,0
72075,7666,DODGE,1389,0
70220,7699,PONTIAC,1038,0
84697,6895,CHEVROLET,1373,0
77357,11373,CHEVROLET,1038,0
86729,12281,FORD,853,1
81830,7898,CHRYSLER,1243,0
51438,7729,CHRYSLER,920,0
80360,8169,CHEVROLET,2152,0
84557,12017,FORD,853,0
89217,10203,MERCURY,853,0
83426,10122,CHEVROLET,1113,0
74842,7495,CHRYSLER,1155,0
78588,10122,CHEVROLET,1038,0
72515,8024,CHEVROLET,1974,0
81945,10990,MERCURY,853,1
84932,6461,DODGE,1763,0
76933,8433,CHRYSLER,1389,0
73888,7990,CHEVROLET,1974,0
77923,10127,CHRYSLER,1389,0
85365,8831,CHEVROLET,2282,0
62478,7546,CHEVROLET,1703,0
55654,6858,CHEVROLET,1500,0
85246,7644,CHEVROLET,2152,0
83972,8186,CHEVROLET,2152,0
68790,6858,CHEVROLET,1703,0
87930,9558,FORD,1633,0
87223,9558,FORD,1633,0
67431,8500,CHRYSLER,1606,0
73408,11412,FORD,1506,0
70718,6858,CHEVROLET,1974,0
58522,5822,CHRYSLER,1169,0
73099,6634,CHEVROLET,2274,0
81271,6198,FORD,1503,0
75730,8933,CHEVROLET,803,0
67845,7082,GMC,1411,0
81408,4244,CHEVROLET,2152,0
44634,4243,CHRYSLER,905,0
78541,7261,CHRYSLER,1389,0
79021,4393,FORD,920,0
68299,8082,DODGE,1411,0
74525,7328,JEEP,920,0
70558,3905,CHRYSLER,1389,0
75101,7336,FORD,1506,0
78113,6221,CHEVROLET,1974,0
89044,6728,BUICK,2152,0
60223,6221,CHEVROLET,1703,0
77320,7336,FORD,1506,0
83247,6204,CHRYSLER,2022,0
70770,5799,DODGE,1623,0
48038,5259,CHRYSLER,975,0
90614,5089,ISUZU,1785,0
83767,5302,DODGE,983,0
60186,5473,FORD,1808,0
73927,5369,PONTIAC,1974,0
37676,4409,FORD,941,0
71680,3098,DODGE,1155,0
69456,8530,CHEVROLET,1703,0
66530,3094,FORD,825,0
66384,4899,FORD,1313,0
77872,1902,FORD,1220,0
89630,5360,CHRYSLER,1763,0
72392,3332,PONTIAC,2208,1
72785,4498,DODGE,1623,0
72436,2529,CHRYSLER,1923,0
99768,3251,FORD,920,0
53888,3950,CHRYSLER,1003,0
51347,2972,CHEVROLET,920,1
68567,3824,DODGE,1411,0
47840,3549,FORD,1046,0
65648,7499,CHEVROLET,1418,0
72339,10714,CHEVROLET,1506,0
59498,3824,DODGE,1251,0
69759,5843,NISSAN,1028,0
99994,0,FORD,920,1
79742,5333,CHRYSLER,1389,0
55398,6360,CHEVROLET,671,0
64044,2884,PONTIAC,4210,0
45895,2682,OLDSMOBILE,1346,0
70364,5117,CHEVROLET,803,0
78474,3824,DODGE,1623,0
89398,5391,NISSAN,1153,0
87534,3702,FORD,983,0
95695,3620,CHEVROLET,1785,0
86926,4878,CHEVROLET,1543,0
95952,4569,CHEVROLET,2351,0
48317,4820,FORD,834,0
73980,4443,FORD,1155,0
70300,5612,CHEVROLET,2091,0
48181,5441,CHRYSLER,975,0
47650,2605,FORD,1134,0
62831,14289,MERCURY,825,0
64945,7051,CHEVROLET,1020,0
91816,12266,HONDA,1053,0
49107,3647,DODGE,553,0
59196,5713,CHEVROLET,671,0
54989,8970,PONTIAC,1086,0
53109,5515,CHRYSLER,1003,0
84281,6976,CHEVROLET,2152,0
79310,4532,FORD,1506,0
60101,9008,BUICK,1313,0
71283,5695,FORD,1103,0
62982,4048,CHRYSLER,1215,0
76806,5017,CHEVROLET,1974,0
53184,3357,CHEVROLET,1800,0
73621,6368,JEEP,920,0
74879,4044,DODGE,1923,0
60799,10056,FORD,825,0
69167,2767,SUZUKI,923,0
86647,3464,FORD,983,0
79713,4809,CHEVROLET,1272,0
66952,4508,JEEP,1808,0
72756,6707,CHEVROLET,1974,0
57981,6464,CHEVROLET,1500,1
69698,8827,CHRYSLER,1411,0
80244,7442,CHEVROLET,2282,0
73814,2912,FORD,1220,0
70294,6252,SATURN,2208,0
87021,10719,MERCURY,1503,0
70676,7442,CHEVROLET,2091,0
91495,4762,HONDA,1641,0
75912,4391,MERCURY,2391,1
69818,7605,DODGE,1215,0
83305,5202,CHRYSLER,1763,0
66718,2788,PONTIAC,4982,0
87503,6707,CHEVROLET,2152,0
93229,2904,DODGE,2218,1
74737,3305,CHEVROLET,1155,0
80209,5809,CHRYSLER,1503,1
72996,7348,PONTIAC,1272,0
65954,9115,DODGE,1215,0
63652,2811,FORD,1320,0
67874,4931,DODGE,1711,0
76445,3695,MERCURY,920,0
54154,9115,DODGE,1086,1
52679,6969,SATURN,1251,0
48174,7348,PONTIAC,905,0
89787,10003,CHEVROLET,2152,0
90134,6273,CHEVROLET,2218,0
85485,10719,MERCURY,1503,0
65285,5795,SATURN,728,0
52682,9385,DODGE,1251,0
62830,7860,CHEVROLET,1703,0
77436,8827,CHRYSLER,1623,0
69384,7473,PONTIAC,1118,0
86250,5285,CHRYSLER,1763,0
77918,7094,FORD,1389,0
48880,3220,CHEVROLET,623,0
62294,6197,CHEVROLET,1020,0
53687,7184,PONTIAC,1003,0
62300,3160,SATURN,1711,0
88876,16472,MERCURY,1503,0
55676,4492,SUZUKI,505,1
72994,4625,FORD,1155,0
60902,6906,CHRYSLER,1118,0
59478,6144,JEEP,588,1
89884,12081,FORD,1893,0
85530,8458,CHEVROLET,2152,0
68353,3345,DODGE,1020,0
63331,7711,JEEP,1808,0
63455,3553,FORD,825,0
65416,5357,PONTIAC,1898,0
66389,3663,KIA,728,0
85418,11060,FORD,1503,0
78569,4136,MAZDA,1689,0
71865,5913,CHRYSLER,1389,0
34035,7301,NISSAN,762,0
74573,3979,FORD,920,1
73702,3914,MITSUBISHI,569,0
60656,6515,GMC,2003,0
76879,4516,HYUNDAI,1455,0
52331,5126,CHRYSLER,1251,1
58038,4492,SUZUKI,505,0
65599,6695,DODGE,1215,0
64509,4968,FORD,825,1
81540,3624,CHRYSLER,1243,0
74660,3568,FORD,1155,0
72691,6194,FORD,920,0
87031,7237,FORD,1413,0
63605,3439,FORD,1125,0
66531,3645,FORD,1320,0
87027,6080,CHEVROLET,1373,0
74411,3571,FORD,920,0
92986,5754,FORD,620,0
76127,4552,SUZUKI,569,1
97596,3259,FORD,1641,1
76646,6886,JEEP,1857,0
62885,6387,CHEVROLET,923,0
87802,6337,DODGE,1763,0
70785,6418,HONDA,869,0
50008,8076,CHEVROLET,1003,0
88641,2154,CHEVROLET,2712,0
67412,9658,GMC,1711,0
58401,4765,DODGE,1251,0
36294,5762,SUZUKI,462,0
33363,0,KIA,582,0
76993,4765,DODGE,1623,1
76832,5459,NISSAN,1103,0
78166,9260,FORD,1506,0
76804,5222,CHEVROLET,1974,0
61753,7333,FORD,728,1
72245,9421,TOYOTA,869,0
68840,7040,CHEVROLET,1703,0
58821,7031,CHEVROLET,671,0
67392,10121,JEEP,825,0
68976,13765,LINCOLN,1118,0
53985,5369,MITSUBISHI,1220,0
48609,6096,CHRYSLER,975,0
57225,4556,CHEVROLET,837,0
67945,6638,CHEVROLET,1020,0
60337,9401,FORD,728,0
67036,7150,PONTIAC,1703,0
47891,4552,SUZUKI,482,0
68199,8584,CHEVROLET,1703,0
83319,5429,ACURA,1413,1
64701,5222,CHEVROLET,1703,0
40061,7299,CHEVROLET,975,0
62790,7040,CHEVROLET,1703,0
65788,0,GMC,1020,0
74456,4161,FORD,920,0
80593,8829,CHEVROLET,1633,0
77269,10156,FORD,1806,0
64638,5285,DODGE,1711,0
69247,3455,SATURN,1028,0
61997,7086,PONTIAC,1118,0
84745,5508,DODGE,2063,0
60459,7194,CHEVROLET,1703,0
55390,4779,FORD,1169,0
58090,7194,CHEVROLET,1500,0
89513,7879,MERCURY,1503,0
88733,5744,CHEVROLET,1543,0
72151,6146,MAZDA,1272,0
62149,8211,CHEVROLET,1801,0
28771,6222,SUZUKI,462,0
62859,4755,CHRYSLER,1020,1
89062,8272,CHEVROLET,1243,0
63401,3210,CHEVROLET,1020,0
42254,9074,CHEVROLET,975,0
46473,3961,CHRYSLER,834,0
68448,3961,CHRYSLER,1020,0
80905,7790,CHEVROLET,1633,0
61118,8461,CHEVROLET,1703,0
31329,6019,KIA,462,0
89938,5686,FORD,1893,1
45394,3182,FORD,1134,0
69584,8766,HYUNDAI,728,0
32351,3790,SUZUKI,462,0
75339,5032,CHEVROLET,2274,0
65864,0,PONTIAC,1801,0
44261,8461,CHEVROLET,1328,0
65897,6665,FORD,1020,0
71439,4875,DODGE,1623,0
56672,5256,FORD,754,0
49520,4601,CHEVROLET,623,0
55756,6586,DODGE,1086,0
89998,10524,MITSUBISHI,1153,0
46249,0,KIA,623,0
62797,9647,DODGE,1411,0
69751,8078,DODGE,1215,0
62675,7583,CHRYSLER,1606,0
76924,3190,MERCURY,1220,0
85572,4098,CHRYSLER,1503,0
73502,5138,CHEVROLET,2274,0
37624,6665,CHRYSLER,882,0
77265,3234,FORD,1220,0
55462,5554,FORD,920,0
77391,5791,FORD,1506,0
85908,9695,FORD,1633,0
64671,5629,CHRYSLER,1411,0
83359,7371,FORD,1503,0
73133,5798,KIA,569,0
63548,5178,MAZDA,1418,0
87539,6256,PONTIAC,2152,0
78700,7960,CHEVROLET,1974,0
61255,8437,CHEVROLET,1703,0
56522,3692,FORD,754,0
49181,5554,FORD,834,0
91385,12144,FORD,1774,0
98579,3147,NISSAN,1065,0
71126,4944,DODGE,1623,0
72472,4217,DODGE,686,0
40581,5280,KIA,482,0
61024,6927,FORD,1020,0
57181,4942,CHRYSLER,1086,0
87760,7324,MAZDA,1503,0
80218,13354,CHRYSLER,2022,0
68121,2548,KIA,728,0
88065,5580,SUBARU,853,0
79543,0,CHRYSLER,1272,0
80711,5761,CHEVROLET,1113,0
64362,3514,DODGE,1215,0
53859,7233,CHEVROLET,1500,0
90839,12992,FORD,1774,0
81923,10543,SATURN,1633,0
75151,8437,CHEVROLET,1974,0
55561,5153,CHEVROLET,1003,0
66911,9197,CHRYSLER,1215,0
70788,8665,CHEVROLET,1506,0
83583,5166,BUICK,2152,0
86745,3838,FORD,1283,1
94845,7393,GMC,2218,0
83047,12992,JEEP,2022,0
87179,6387,CHEVROLET,2063,0
68515,4102,KIA,728,0
88573,6573,GMC,1243,0
84268,2973,FORD,894,0
65849,7399,CHEVROLET,1703,0
78698,13717,NISSAN,1155,0
49451,6059,FORD,1046,0
94208,8297,GMC,2218,0
71204,6494,DODGE,1623,1
70180,5391,CHRYSLER,1272,0
59385,7325,FORD,505,0
75211,5877,CHEVROLET,1038,0
70391,4650,DODGE,1623,0
50589,5440,DODGE,920,0
69972,3775,FORD,825,1
78798,5666,CHEVROLET,1272,0
72523,12733,FORD,1740,0
62696,7665,CHEVROLET,1703,0
67149,4529,FORD,533,0
78663,13276,CHEVROLET,1623,0
70019,5036,DODGE,1623,1
74481,5002,PONTIAC,1974,1
81937,8330,PONTIAC,2412,0
52597,5440,DODGE,920,0
82602,5669,CHEVROLET,2152,0
83657,7790,PONTIAC,2412,0
84185,3709,SATURN,2063,1
68527,5115,FORD,825,0
74325,7114,MITSUBISHI,569,0
84051,4195,NISSAN,594,0
83658,6332,CHEVROLET,1243,1
84446,4071,CHRYSLER,1503,1
84292,5057,CHEVROLET,2152,1
49401,6992,PONTIAC,764,0
80051,4715,SATURN,2712,0
73977,5833,FORD,869,0
63715,9319,DODGE,1215,0
79496,4260,NISSAN,869,0
73609,7759,CHEVROLET,1389,0
76050,4333,TOYOTA,869,0
67640,4939,CHEVROLET,1703,0
46150,5736,DODGE,482,0
81530,5153,JEEP,1283,1
59191,5255,JEEP,1634,0
57065,6026,PONTIAC,1500,0
86454,4619,DODGE,1243,1
75864,3017,CHEVROLET,1155,0
45958,5803,CHRYSLER,975,0
90016,9357,NISSAN,765,1
72234,4838,JEEP,1220,0
60865,5703,MERCURY,1313,0
83365,3964,FORD,983,0
86567,9958,CHRYSLER,1503,0
78351,3566,SATURN,2508,0
61164,4780,CHEVROLET,728,0
76885,9319,DODGE,1389,0
72887,3554,DODGE,1623,1
71130,4441,FORD,1155,0
67464,2489,HYUNDAI,1028,1
79624,6544,DODGE,1623,0
66834,3740,FORD,1020,0
84397,4786,JEEP,2582,0
98570,5916,FORD,620,0
87325,0,FORD,594,0
80963,6311,CHEVROLET,1113,0
80751,5552,CHEVROLET,1373,0
79283,3679,MERCURY,920,0
83261,5958,FORD,1633,0
90087,6858,CHEVROLET,2351,0
57440,7500,DODGE,1086,0
78752,0,FORD,569,0
75724,3487,CHRYSLER,1389,1
98632,3220,CHEVROLET,2651,1
59205,7644,CHEVROLET,1500,0
87339,9281,CHEVROLET,2152,0
71055,8298,DODGE,1389,0
82165,6311,CHEVROLET,1113,0
80742,8918,CHEVROLET,1633,0
57506,4344,KIA,505,0
53837,6858,CHEVROLET,1500,0
60078,7689,FORD,1313,1
75113,3487,CHRYSLER,1389,0
74960,0,CHEVROLET,2091,0
82229,8102,DODGE,1763,0
79865,4856,DODGE,1623,0
85944,12781,JEEP,2022,0
80762,0,CHEVROLET,2282,0
69348,6544,DODGE,1411,0
84172,3220,CHEVROLET,2452,0
84567,8186,CHEVROLET,2152,0
77943,9078,DODGE,1623,0
85374,6483,FORD,594,0
77780,4080,SATURN,803,0
75870,7644,CHEVROLET,1974,0
87038,5498,FORD,1633,0
77951,9558,FORD,1506,0
70760,6311,CHEVROLET,1038,0
74340,6269,CHEVROLET,1038,0
85268,7514,DODGE,1763,0
76348,3487,CHRYSLER,1389,0
70554,6851,CHRYSLER,1623,0
87599,4573,CHEVROLET,2152,0
48067,4484,FORD,482,0
92772,6832,FORD,1641,1
69314,6311,CHEVROLET,923,0
58762,6959,FORD,1169,0
70357,6311,CHEVROLET,1038,0
52461,5443,CHRYSLER,1086,0
70011,11484,JEEP,1740,0
73313,7644,CHEVROLET,1974,0
78860,6858,CHEVROLET,1974,0
68504,4004,CHEVROLET,728,1
78685,3486,CHEVROLET,1155,0
77722,6483,FORD,569,0
80371,9078,DODGE,1763,0
78243,7644,CHEVROLET,1974,0
65384,5338,FORD,833,0
52730,6959,FORD,1169,0
74671,0,FORD,569,0
81496,8751,NISSAN,723,0
74145,6892,PONTIAC,1974,1
57062,6892,PONTIAC,1500,0
26722,4202,FORD,762,0
84390,9558,FORD,1633,0
66675,2368,CHEVROLET,2198,0
63960,4123,CHEVROLET,1020,0
87063,2314,CHEVROLET,1543,0
66017,5667,CHRYSLER,1118,0
82948,10033,FORD,1633,0
79248,8872,CHEVROLET,1038,0
78625,5903,FORD,920,0
72349,7880,DODGE,1623,0
78606,4172,PONTIAC,1974,0
63811,6892,PONTIAC,1703,0
84536,7543,FORD,1503,0
84381,6579,NISSAN,723,0
73295,6483,FORD,569,0
40877,5916,FORD,482,0
59674,8902,CHEVROLET,1086,0
79840,12453,JEEP,920,0
80238,6311,CHEVROLET,1113,0
88637,8095,GMC,2735,1
60226,5022,CHRYSLER,1118,0
76552,5649,DODGE,1923,0
73448,7644,CHEVROLET,1974,0
92912,5552,CHEVROLET,1485,1
77762,2952,DODGE,1623,0
63772,7788,PONTIAC,1703,0
39674,7695,DODGE,822,0
78455,2058,CHEVROLET,2508,1
59781,2772,FORD,754,0
53434,2910,CHRYSLER,1386,1
86934,11142,MERCURY,1373,0
42716,5443,CHRYSLER,975,0
89483,4072,MITSUBISHI,853,0
71363,10492,DODGE,1623,0
86742,9497,FORD,1503,0
79229,5124,BUICK,2208,0
93019,3486,CHEVROLET,1341,0
68516,4321,FORD,825,0
82926,8838,JEEP,983,0
78745,5395,FORD,1455,0
69493,3251,DODGE,1711,1
87269,3643,CHEVROLET,2152,0
70464,3595,DODGE,1389,0
29114,5878,CHEVROLET,582,0
54233,3161,KIA,505,1
76016,3261,SATURN,2508,0
81765,6427,FORD,1413,0
94121,2803,CHEVROLET,909,0
72872,4004,CHEVROLET,803,1
66908,6236,CHEVROLET,1118,0
88343,13058,MERCURY,1503,1
83808,6959,FORD,1633,0
55118,5022,CHRYSLER,1003,0
86314,4817,FORD,1633,0
98157,5845,CHEVROLET,1341,0
77664,8186,CHEVROLET,1974,0
79787,10584,DODGE,1623,0
85004,3740,FORD,1243,1
74057,7080,DODGE,1623,0
75050,2431,PONTIAC,2274,0
67958,8872,CHEVROLET,923,0
71067,4540,DODGE,1155,1
88152,4456,JEEP,1023,0
88195,7891,CHRYSLER,1503,1
76388,2948,CHEVROLET,2508,1
75439,5651,FORD,920,1
80215,7520,MERCURY,1503,0
51057,0,FORD,505,0
78246,3275,FORD,920,1
90534,0,FORD,620,0
86470,4413,DODGE,1803,0
64483,8164,CHEVROLET,1313,1
72000,3702,DODGE,1623,1
88000,4530,CHEVROLET,2152,0
47563,4810,CHEVROLET,623,0
81505,6867,CHEVROLET,2152,0
50026,1559,DODGE,888,0
92802,4537,DODGE,1630,0
79075,10144,FORD,803,1
71057,9210,FORD,1506,0
80513,8671,CHEVROLET,2282,0
77085,3041,OLDSMOBILE,1506,1
75003,10980,NISSAN,569,0
95110,1867,FORD,1353,1
83662,3164,CHEVROLET,2452,1
69555,4452,CHEVROLET,1703,0
90687,6334,HONDA,920,1
81602,7670,SCION,594,1
81639,6639,CHRYSLER,1633,0
72507,7104,CHRYSLER,1623,0
74018,6408,CHEVROLET,1038,0
77693,10895,CHEVROLET,1506,1
80784,2936,PONTIAC,5392,1
76342,6098,FORD,569,0
61811,5371,FORD,728,0
78599,6098,FORD,569,1
77985,6098,FORD,569,0
79202,4827,DODGE,1623,0
76500,11406,MERCURY,920,0
71546,6098,FORD,569,0
84018,4187,FORD,894,0
93781,2024,FORD,1641,1
77067,13561,DODGE,920,0
87833,8403,CHEVROLET,723,0
63278,4810,CHEVROLET,728,0
77563,4827,DODGE,1623,0
82188,10144,FORD,853,0
89595,3718,DODGE,1503,0
84277,2231,SATURN,1933,0
72650,6947,CHRYSLER,1389,0
73001,4827,DODGE,1623,0
75140,8164,CHEVROLET,1506,0
71684,4494,FORD,1155,0
59668,7899,HYUNDAI,505,1
88743,2432,CHEVROLET,2712,1
85659,3564,PONTIAC,2412,1
66433,4699,FORD,1028,0
88799,9210,FORD,1633,0
67111,3794,KIA,533,1
70619,4404,CHEVROLET,1272,1
62143,3702,DODGE,1411,0
79935,1559,DODGE,986,1
62229,3815,SATURN,1028,0
70026,2577,DODGE,986,0
53524,4810,CHEVROLET,671,0
77006,7499,DODGE,1389,0
76210,3432,DODGE,686,0
47570,6228,CHEVROLET,623,0
83329,4827,DODGE,1763,0
56301,5135,VOLKSWAGEN,1386,0
64051,5603,JEEP,1508,0
88373,11549,JEEP,983,0
69502,9096,NISSAN,630,0
74668,9145,CHEVROLET,1974,0
53591,6228,CHEVROLET,671,0
40609,4830,CHEVROLET,905,0
60954,3316,SATURN,728,0
77004,9028,DODGE,1389,0
86035,13004,MERCURY,1503,0
67164,8819,CHEVROLET,1215,0
74831,12521,FORD,1623,0
81169,6644,PONTIAC,594,0
75460,7087,CHEVROLET,2091,0
85480,0,FORD,594,0
98695,2878,PONTIAC,2074,0
60702,0,KIA,728,0
85167,6855,CHEVROLET,1373,0
75626,0,FORD,569,0
69971,6972,DODGE,1020,0
80011,8214,CHEVROLET,2152,0
84870,2432,CHEVROLET,2712,0
69884,4452,CHEVROLET,1703,0
68562,3057,CHEVROLET,1020,0
15249,5427,CHRYSLER,882,0
85326,5396,FORD,1803,1
88428,7309,CHEVROLET,1503,0
72323,4043,FORD,1506,0
43544,5388,CHEVROLET,623,0
67378,5427,CHRYSLER,1215,0
84074,4936,CHEVROLET,2452,0
63988,4043,FORD,1313,0
59549,7968,TOYOTA,505,1
52641,7047,CHEVROLET,671,0
87642,12358,FORD,1373,0
79796,2102,SATURN,1923,0
88910,3941,CHRYSLER,1803,0
76880,3596,DODGE,1623,0
97338,3706,FORD,1053,0
79697,6677,CHEVROLET,2091,0
82881,3197,PONTIAC,1633,0
69535,4183,CHEVROLET,2003,0
60766,5388,CHEVROLET,728,0
60924,8877,FORD,728,0
76853,2976,SATURN,1923,0
82329,8877,FORD,853,0
60318,5831,SATURN,1898,0
80832,2239,FORD,1283,0
58769,5759,FORD,1169,0
87036,6013,NISSAN,1543,1
80810,8164,CHEVROLET,1633,0
88374,9433,DODGE,1503,0
91884,11404,FORD,1630,0
59666,6325,CHEVROLET,837,0
69859,4243,CHRYSLER,1215,0
91101,14532,NISSAN,1341,1
85504,5215,CHEVROLET,1373,0
83674,14827,FORD,983,0
93447,7520,DODGE,1918,0
85017,7520,MERCURY,1503,0
63649,7338,VOLKSWAGEN,1215,0
62729,7295,ISUZU,630,0
80375,8995,NISSAN,594,0
54802,7707,MAZDA,1003,0
68287,8522,HONDA,728,0
91443,4768,NISSAN,1641,0
60375,3899,CHEVROLET,1020,0
87365,5338,FORD,894,0
110071,3409,CHEVROLET,3115,0
91156,5254,GMC,1641,0
82188,4331,SUZUKI,594,0
77702,5496,CHRYSLER,1389,0
66255,5336,MITSUBISHI,533,0
80896,3242,FORD,1543,0
72163,3577,FORD,869,0
77920,5502,FORD,1506,0
4825,5498,FORD,642,1
59140,3431,CHRYSLER,1086,0
66448,3373,FORD,825,0
98178,2160,FORD,1353,0
75966,6097,CHEVROLET,1038,0
104125,3234,MERCURY,1430,1
89925,6513,PONTIAC,1373,0
68909,5162,FORD,825,0
109217,4273,CHEVROLET,970,0
77995,2602,FORD,1455,1
75851,6845,CHEVROLET,803,0
39577,5483,CHRYSLER,882,0
57018,6964,CHRYSLER,1251,0
89120,2692,FORD,1283,0
79646,4056,FORD,569,0
87728,2584,SATURN,1153,0
79811,8188,CHEVROLET,1974,0
86684,4445,FORD,1803,0
73785,7839,CHEVROLET,1974,0
73488,4226,DODGE,1155,0
58829,6291,TOYOTA,805,0
78775,11067,FORD,1272,0
60940,5679,TOYOTA,533,0
82872,11021,FORD,983,0
88682,0,CHEVROLET,2282,0
56588,4350,CHRYSLER,1086,0
80812,11191,FORD,1633,1
49168,4350,CHRYSLER,975,0
62410,7262,CHEVROLET,728,0
61055,7062,CHEVROLET,728,0
87429,6069,FORD,1633,0
79263,7085,CHEVROLET,1455,0
81908,7086,PONTIAC,2152,0
70813,2613,CHRYSLER,1689,1
60534,2613,CHRYSLER,1515,1
87196,7467,DODGE,1503,1
66830,3004,FORD,825,1
53041,2459,HYUNDAI,1220,0
73435,5672,DODGE,1389,0
76320,4925,MERCURY,920,1
60064,9040,CHEVROLET,728,0
53714,8817,DODGE,754,0
44447,5549,PONTIAC,1328,0
78273,2219,FORD,1455,0
45293,4968,CHEVROLET,623,0
49235,6630,CHEVROLET,764,1
54976,5509,CHRYSLER,1086,0
54668,5174,CHEVROLET,1003,1
84627,4570,FORD,983,0
52652,4876,CHEVROLET,1500,0
80534,2475,CHRYSLER,1803,1
66849,3087,FORD,825,1
88484,7344,DODGE,1503,0
68243,3694,CHRYSLER,1515,0
52743,5889,CHEVROLET,671,0
72557,7513,JEEP,686,0
86565,8102,DODGE,1503,0
85694,11465,BUICK,1633,0
87527,8079,CHEVROLET,1503,0
38069,4118,KIA,462,0
71719,5464,CHRYSLER,1389,0
80145,4255,CHEVROLET,2152,0
59479,4051,CHRYSLER,1469,1
61154,3112,HYUNDAI,533,0
92941,5586,JEEP,1353,1
51100,2030,HYUNDAI,1054,1
71630,5839,SATURN,1623,0
68529,2837,MAZDA,1028,1
62235,3841,CHEVROLET,728,0
50323,3102,DODGE,588,0
63750,7838,CHEVROLET,1703,0
92514,7089,CHEVROLET,1785,1
55769,4546,CHRYSLER,1086,1
75575,3331,SATURN,1923,0
72125,6490,PONTIAC,1974,0
45760,5304,SUZUKI,482,0
75878,3143,CHRYSLER,1155,0
68940,4341,CHRYSLER,1215,0
73214,5136,FORD,1155,0
72498,9645,DODGE,1389,0
79249,6790,CHEVROLET,1974,0
29299,4068,SUZUKI,462,0
78808,0,CHRYSLER,1389,0
83349,9190,MAZDA,1633,1
78735,3310,CHRYSLER,1923,0
68598,3790,MITSUBISHI,1223,0
83975,4524,FORD,983,0
68971,5984,CHEVROLET,923,0
57428,2668,HYUNDAI,754,0
77562,6256,CHRYSLER,1623,0
72497,3216,FORD,1689,1
86434,7798,JEEP,983,1
53036,7546,HYUNDAI,505,0
69855,4227,DODGE,1515,0
60100,4321,SATURN,728,0
67522,5200,CHRYSLER,1411,0
79944,2778,CHEVROLET,1155,0
62512,6763,CHEVROLET,1703,0
70169,1275,HYUNDAI,1220,1
67472,7363,CHEVROLET,1703,0
74647,8299,CHEVROLET,1572,1
96258,2504,DODGE,2218,0
82423,3231,CHRYSLER,1503,0
70194,9174,DODGE,920,0
77990,2385,FORD,1455,0
66097,6602,DODGE,1118,0
85367,9223,CHRYSLER,1503,0
66042,1859,CHEVROLET,2198,0
92174,4351,DODGE,2218,0
63233,5238,HYUNDAI,825,0
85860,8986,DODGE,983,0
71621,6298,CHEVROLET,1272,0
55231,4978,SUZUKI,505,0
83904,2867,CHRYSLER,1803,0
79415,3240,CHEVROLET,1974,1
36496,2079,FORD,1062,0
66287,3040,FORD,1320,0
74990,3167,DODGE,686,1
62203,4115,CHEVROLET,728,0
71011,8592,DODGE,1389,0
88127,3152,NISSAN,594,0
74491,5340,CHEVROLET,803,0
75375,6537,SATURN,1389,0
79601,5438,CHEVROLET,1272,0
60326,8319,MITSUBISHI,533,0
68205,4352,CHEVROLET,1118,0
56753,8731,CHRYSLER,1086,0
69738,2872,DODGE,630,0
74271,6454,CHEVROLET,1974,0
65634,3463,SATURN,1411,0
63425,8666,FORD,923,0
78579,2616,CHEVROLET,2157,0
77230,3288,FORD,920,0
52857,1851,HYUNDAI,805,0
84071,1805,DODGE,1023,0
76883,2387,FORD,1155,1
85482,1805,DODGE,1023,1
78611,3772,SUZUKI,569,1
77839,4816,HYUNDAI,569,0
59621,8319,KIA,1334,0
63357,8521,MITSUBISHI,533,0
62619,5007,CHEVROLET,728,1
51187,6642,DODGE,754,1
73050,3342,NISSAN,569,0
84782,5744,DODGE,1763,1
68501,5897,CHEVROLET,728,0
82861,1791,DODGE,1023,0
63671,7921,HYUNDAI,728,0
77806,4502,HONDA,1455,1
84018,7129,DODGE,983,1
73340,8029,PONTIAC,1974,0
78594,5556,CHRYSLER,1623,0
81382,4793,CHEVROLET,853,0
70641,4056,DODGE,1155,0
47529,3754,KIA,482,0
73958,7355,FORD,1506,0
73142,2491,CHEVROLET,1155,1
67442,3653,FORD,1020,0
91035,3423,PONTIAC,2639,1
86085,3840,SUZUKI,594,0
44736,3345,CHRYSLER,834,1
80066,3324,CHEVROLET,2152,1
83471,2401,DODGE,1763,1
98074,3799,CHEVROLET,909,1
97896,3122,FORD,1641,1
51918,3571,MERCURY,805,0
71435,8299,CHEVROLET,1974,0
85496,10978,NISSAN,723,1
54828,6431,DODGE,754,0
74817,8334,FORD,1506,0
60375,9370,DODGE,1118,0
71367,3043,CHRYSLER,1689,0
58357,5919,CHEVROLET,671,0
71905,3799,FORD,920,0
83781,3764,CHEVROLET,2452,1
74357,4235,HYUNDAI,986,0
53234,1608,FORD,1220,1
65468,7587,MITSUBISHI,533,0
73451,9370,DODGE,1272,0
38522,4748,CHEVROLET,582,1
76330,7735,FORD,1338,0
84162,11651,FORD,1373,0
36039,2540,FORD,942,0
71225,4144,CHEVROLET,2157,0
81877,4064,FORD,983,1
